method,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
random,rrg,0.2,0.3,0.3,4,0.75,0.7661449,0.2307692307692306,0.2204826269286331,10.650266903871632,9.67277828304386,14.461538461538462,0.8,0.3076923076923077,0.4444444444444444
random,rrg,0.3,0.3,0.3,0,0.775,0.7848117,0.3571428571428571,0.2827054711509499,10.061587999624976,10.899016123909748,14.571428571428571,0.8571428571428571,0.4285714285714285,0.5714285714285714
random,rrg,0.3,0.3,0.3,1,0.9,0.7698642,0.6000000000000001,0.2328803974757026,4.933717383269615,11.012560700206794,7.4,1.0,0.6,0.7499999999999999
random,rrg,0.3,0.3,0.3,2,0.75,0.7913798,0.0,0.3045991159038561,5.336104713502945,7.811418331553687,12.5,0.5,0.4,0.4444444444444445
random,rrg,0.3,0.3,0.3,3,0.825,0.77180016,0.4615384615384613,0.2393337471220886,8.123112053141483,11.73513427117147,9.23076923076923,1.0,0.4615384615384615,0.631578947368421
random,rrg,0.3,0.3,0.3,4,0.875,0.804263,0.3749999999999998,0.3475430857295899,7.70384032762375,10.58511336901904,11.875,0.8,0.5,0.6153846153846154
random,rrg,0.4,0.3,0.3,0,0.85,0.80789137,0.6,0.3596377944370579,7.874519939637293,10.441126733498749,10.266666666666667,1.0,0.6,0.7499999999999999
random,rrg,0.4,0.3,0.3,1,0.8,0.8251457,0.0,0.4171521963425385,3.482326648262807,7.310234532745608,10.875,0.5,0.5,0.5
random,rrg,0.4,0.3,0.3,2,0.7,0.816476,0.3333333333333331,0.3882531942134212,12.613712697139302,11.28332624456408,13.444444444444445,1.0,0.3333333333333333,0.5
random,rrg,0.4,0.3,0.3,3,0.75,0.8625971,0.1666666666666668,0.5419902868255435,6.397871354380686,6.301188003503266,13.583333333333334,0.6,0.5,0.5454545454545454
random,rrg,0.4,0.3,0.3,4,0.775,0.82255733,0.3076923076923076,0.4085244572748956,2.652031929111084,6.933731372042727,10.846153846153848,0.6666666666666666,0.6153846153846154,0.64
random,rrg,0.5,0.3,0.3,0,0.85,0.8554554,0.5714285714285713,0.5181843938263859,2.472794987959305,4.371583397094552,9.642857142857142,0.9,0.6428571428571429,0.75
random,rrg,0.5,0.3,0.3,1,0.85,0.8521913,0.5714285714285713,0.5073042538062049,4.367260574001209,5.581808243803623,10.642857142857142,0.8333333333333334,0.7142857142857143,0.7692307692307692
random,rrg,0.5,0.3,0.3,2,0.8,0.8561834,0.2000000000000001,0.5206112894394063,7.460642331808676,8.501577853549545,10.9,0.625,0.5,0.5555555555555556
random,rrg,0.5,0.3,0.3,3,0.75,0.8683365,0.1666666666666668,0.5611215055026034,10.270069337490488,7.036906292690299,10.916666666666666,0.6,0.5,0.5454545454545454
random,rrg,0.5,0.3,0.3,4,0.875,0.86902696,0.5454545454545455,0.5634230403426235,5.2535027590946335,6.04980371865599,8.818181818181818,0.8,0.7272727272727273,0.761904761904762
random,rrg,0.6000000000000001,0.3,0.3,0,0.875,0.8921298,0.3749999999999998,0.6404324676152948,5.236388354935241,5.456691815655452,6.5,0.7142857142857143,0.625,0.6666666666666666
random,rrg,0.6000000000000001,0.3,0.3,1,0.9,0.8834486,0.5555555555555556,0.6114951969566652,3.177421872837917,3.8984523965886857,6.888888888888889,0.7272727272727273,0.8888888888888888,0.7999999999999999
random,rrg,0.6000000000000001,0.3,0.3,2,0.875,0.89911044,0.5454545454545455,0.6637013345286056,6.1861292185716135,4.482311377592775,7.909090909090909,0.8,0.7272727272727273,0.761904761904762
random,rrg,0.6000000000000001,0.3,0.3,3,0.925,0.8753098,0.6250000000000001,0.5843659345028166,5.424325979389719,6.880987667165809,6.25,0.8571428571428571,0.75,0.7999999999999999
random,rrg,0.6000000000000001,0.3,0.3,4,0.85,0.8579906,0.6,0.5266352391130588,3.130585961806763,4.132671705503755,10.4,0.9090909090909092,0.6666666666666666,0.7692307692307692
random,rrg,0.7000000000000001,0.3,0.3,0,0.9,0.9122515,0.6666666666666667,0.7075048036393814,2.3323043434496777,2.8720199215937554,7.583333333333333,0.9,0.75,0.8181818181818182
random,rrg,0.7000000000000001,0.3,0.3,1,0.875,,0.5833333333333334,,,,7.166666666666667,0.8888888888888888,0.6666666666666666,0.761904761904762
random,rrg,0.7000000000000001,0.3,0.3,2,0.85,0.9169798,0.625,0.7232659217939252,4.343375601115701,3.3456279186516995,10.4375,0.8125,0.8125,0.8125
random,rrg,0.7000000000000001,0.3,0.3,3,0.9,0.9056608,0.6666666666666667,0.685536039450326,3.696572381508876,5.494128420787566,9.0,0.7857142857142857,0.9166666666666666,0.8461538461538461
random,rrg,0.7000000000000001,0.3,0.3,4,0.975,,0.8749999999999999,,,,5.5,0.8888888888888888,1.0,0.9411764705882352
random,rrg,0.8,0.3,0.3,0,0.975,,0.8888888888888887,,,,5.666666666666667,1.0,0.8888888888888888,0.9411764705882352
random,rrg,0.8,0.3,0.3,1,0.925,0.9435586,0.7500000000000002,0.8118618451260172,1.4132095623225644,2.323848479512441,6.916666666666667,0.9090909090909092,0.8333333333333334,0.8695652173913043
random,rrg,0.8,0.3,0.3,2,0.9,0.92345655,0.7777777777777778,0.7448551249273817,2.805487658204129,3.4069888918761704,10.055555555555555,0.9375,0.8333333333333334,0.8823529411764706
