O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1,method,sim,delta,lam,rho
0.72,0.7958519,0.0,0.0,11.66403444294181,11.513749,17.0,0.5,0.2857142857142857,0.36363636363636365,random,1,0.3,0.3,0.3
0.76,0.7875965,0.14285714285714296,-0.040438104,12.41183945228991,11.60239,18.785714285714285,0.75,0.21428571428571427,0.3333333333333333,gnn,1,0.3,0.3,0.32
0.74,0.8018509,0.07142857142857148,0.029385667,11.351924965485654,11.134967,17.071428571428573,0.5555555555555556,0.35714285714285715,0.43478260869565216,random,1,0.3,0.3,0.32
0.76,0.79192495,0.14285714285714296,-0.019235704,11.810987876911609,11.20449,18.285714285714285,0.75,0.21428571428571427,0.3333333333333333,gnn,1,0.3,0.3,0.34
0.76,0.80785066,0.14285714285714296,0.05877484,11.231953841292281,11.003269,18.214285714285715,0.6,0.42857142857142855,0.5,random,1,0.3,0.3,0.34
0.74,0.7995854,0.07142857142857148,0.01828827,10.526648209498909,10.131031,17.285714285714285,0.6,0.21428571428571427,0.3157894736842105,gnn,1,0.3,0.3,0.36
0.78,0.81641763,0.21428571428571447,0.10073935,11.476270768214263,9.695371,15.142857142857142,0.6666666666666666,0.42857142857142855,0.5217391304347826,random,1,0.3,0.3,0.36
0.74,0.8055839,0.07142857142857148,0.04767131,10.172804164513188,9.850533,19.214285714285715,0.6,0.21428571428571427,0.3157894736842105,gnn,1,0.3,0.3,0.38
0.78,0.8222528,0.21428571428571447,0.1293224,11.38651709215797,9.646514,16.642857142857142,0.6666666666666666,0.42857142857142855,0.5217391304347826,random,1,0.3,0.3,0.38
0.74,0.80991626,0.07142857142857148,0.06889298,9.899869936664084,9.396911,17.142857142857142,0.6,0.21428571428571427,0.3157894736842105,gnn,1,0.3,0.3,0.4
0.8,0.8282534,0.2857142857142859,0.15871565,10.993600345018445,9.214329,14.857142857142858,0.7,0.5,0.5833333333333334,random,1,0.3,0.3,0.4
0.74,0.8142485,0.07142857142857148,0.090114065,9.417368571991323,9.0331955,16.5,0.6,0.21428571428571427,0.3157894736842105,gnn,1,0.3,0.3,0.42
