O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1,method,sim,delta,lam,rho
0.86,0.8904125,0.29999999999999977,0.42813122,3.8499290546838574,2.8651235,9.0,0.6923076923076923,0.75,0.7199999999999999,gnn,1,0.3,0.3,0.54
0.86,0.8924721,0.29999999999999977,0.43887886,5.307947459369915,3.834125,9.0,0.6923076923076923,0.75,0.7199999999999999,random,1,0.3,0.3,0.54
0.86,0.89927155,0.29999999999999977,0.474361,3.7901009962990293,2.7237623,9.083333333333334,0.6923076923076923,0.75,0.7199999999999999,gnn,1,0.3,0.3,0.56
0.88,0.88917863,0.3999999999999999,0.4216924,4.598623078783558,4.178975,9.166666666666666,0.75,0.75,0.75,random,1,0.3,0.3,0.56
0.86,0.9074588,0.29999999999999977,0.5170851,3.3638034708019013,2.628622,8.416666666666666,0.6923076923076923,0.75,0.7199999999999999,gnn,1,0.3,0.3,0.58
0.88,0.8922873,0.3999999999999999,0.43791464,4.5944206240470375,4.141542,8.916666666666666,0.75,0.75,0.75,random,1,0.3,0.3,0.58
0.86,0.913459,0.29999999999999977,0.5483965,3.322861628296748,2.5690057,8.416666666666666,0.6923076923076923,0.75,0.7199999999999999,gnn,1,0.3,0.3,0.6
0.88,0.8982594,0.3999999999999999,0.46907926,3.9084100027307125,3.4056818,8.666666666666666,0.75,0.75,0.75,random,1,0.3,0.3,0.6
0.86,0.9194504,0.29999999999999977,0.57966185,3.24155655584812,2.4904487,8.25,0.6923076923076923,0.75,0.7199999999999999,gnn,1,0.3,0.3,0.62
0.9,0.8937187,0.5,0.44538426,3.7788492333311683,3.650967,7.75,0.8181818181818182,0.75,0.7826086956521738,random,1,0.3,0.3,0.62
0.86,0.9254968,0.29999999999999977,0.61121434,2.7930162984596634,2.3748624,7.75,0.6923076923076923,0.75,0.7199999999999999,gnn,1,0.3,0.3,0.64
0.88,0.90308946,0.3999999999999999,0.49428433,3.629788815841619,3.3743966,8.0,0.75,0.75,0.75,random,1,0.3,0.3,0.64
0.86,0.93145597,0.29999999999999977,0.64231145,2.7509390018428785,2.2248082,8.083333333333334,0.6923076923076923,0.75,0.7199999999999999,gnn,1,0.3,0.3,0.66
0.88,0.9084187,0.3999999999999999,0.52209437,3.2317745042781816,3.377352,8.0,0.75,0.75,0.75,random,1,0.3,0.3,0.66
