O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1,method,sim,delta,lam,rho
0.66,0.73202896,-0.4166666666666666,-0.3124025,14.149683000732622,15.287647,24.333333333333332,0.6666666666666666,0.1111111111111111,0.1904761904761905,random,1,0.3,0.3,0.1
0.76,0.741996,0.0,-0.26358843,13.206224478441884,13.177765,22.61111111111111,1.0,0.3333333333333333,0.5,gnn,1,0.3,0.3,0.12
0.68,0.7380275,-0.3333333333333332,-0.28302428,14.024909336966427,15.093928,24.444444444444443,0.75,0.16666666666666666,0.27272727272727276,random,1,0.3,0.3,0.12
0.76,0.7465872,0.0,-0.24110267,13.171079230747095,12.927884,22.22222222222222,1.0,0.3333333333333333,0.5,gnn,1,0.3,0.3,0.14
0.7,0.7440261,-0.2500000000000002,-0.25364575,13.888755302221949,14.93186,21.77777777777778,0.8,0.2222222222222222,0.3478260869565218,random,1,0.3,0.3,0.14
0.74,0.74755096,-0.08333333333333341,-0.23638266,11.581304583020605,12.205445,22.166666666666668,0.8571428571428571,0.3333333333333333,0.48,gnn,1,0.3,0.3,0.16
0.72,0.75020057,-0.16666666666666682,-0.22340608,13.975455696376148,14.617666,23.444444444444443,1.0,0.2222222222222222,0.3636363636363636,random,1,0.3,0.3,0.16
0.78,0.7637708,0.08333333333333341,-0.15694505,11.821747757148454,11.558887,19.944444444444443,1.0,0.3888888888888889,0.56,gnn,1,0.3,0.3,0.18
0.72,0.7535569,-0.16666666666666682,-0.20696823,12.799079020732375,14.024014,23.27777777777778,0.8333333333333334,0.2777777777777778,0.4166666666666667,random,1,0.3,0.3,0.18
0.78,0.76810384,0.08333333333333341,-0.13572386,11.400377791374773,11.032518,21.11111111111111,1.0,0.3888888888888889,0.56,gnn,1,0.3,0.3,0.2
0.72,0.75842935,-0.16666666666666682,-0.18310519,12.535387681291324,13.9231615,20.22222222222222,0.8333333333333334,0.2777777777777778,0.4166666666666667,random,1,0.3,0.3,0.2
0.8,0.77410245,0.16666666666666682,-0.10634534,10.859255863836234,10.38402,18.61111111111111,1.0,0.4444444444444444,0.6153846153846153,gnn,1,0.3,0.3,0.22
0.7,0.77320075,-0.2500000000000002,-0.110761456,11.596725101579091,12.337732,20.333333333333332,0.7142857142857143,0.2777777777777778,0.4,random,1,0.3,0.3,0.22
0.8,0.77923846,0.16666666666666682,-0.08119144,10.485356567548259,10.066135,16.333333333333332,1.0,0.4444444444444444,0.6153846153846153,gnn,1,0.3,0.3,0.24
0.72,0.77919936,-0.16666666666666682,-0.08138294,10.900890133137585,11.589425,19.88888888888889,0.75,0.3333333333333333,0.46153846153846156,random,1,0.3,0.3,0.24
0.82,0.78523564,0.24999999999999978,-0.051819928,8.604795223022053,8.920821,17.0,1.0,0.5,0.6666666666666666,gnn,1,0.3,0.3,0.26
0.74,0.785198,-0.08333333333333341,-0.05200442,10.517937241336679,11.221467,19.22222222222222,0.7777777777777778,0.3888888888888889,0.5185185185185185,random,1,0.3,0.3,0.26
0.84,0.7912329,0.3333333333333332,-0.02244812,6.4817493387506895,7.5137067,17.333333333333332,1.0,0.5555555555555556,0.7142857142857143,gnn,1,0.3,0.3,0.28
0.76,0.79119664,0.0,-0.022625607,10.076173936671683,10.709251,18.5,0.8,0.4444444444444444,0.5714285714285714,random,1,0.3,0.3,0.28
0.84,0.7972324,0.3333333333333332,0.0069347788,6.50588119330508,7.3352885,15.38888888888889,1.0,0.5555555555555556,0.7142857142857143,gnn,1,0.3,0.3,0.3
0.76,0.7958164,0.0,0.0,9.70191121265816,10.202763,17.27777777777778,0.8,0.4444444444444444,0.5714285714285714,random,1,0.3,0.3,0.3
0.84,0.8046412,0.3333333333333332,0.043219764,6.503150072559427,7.3305664,14.166666666666666,1.0,0.5555555555555556,0.7142857142857143,gnn,1,0.3,0.3,0.32
0.78,0.80181503,0.08333333333333341,0.02937852,9.315935018184177,9.823425,16.555555555555557,0.8181818181818182,0.5,0.6206896551724137,random,1,0.3,0.3,0.32
