method,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
random,rrg,1.0,0.3,0.3,4,0.9523809523809523,0.99598455,0.9047619047619047,0.9866152,0.8301998070437782,0.28245664,12.80952380952381,0.9130434782608695,1.0,0.9545454545454545
greedyOV,rrg,0.0,0.3,0.3,0,0.7142857142857143,0.7000016,0.0,-2.5999842,16.813398140903253,20.645191,18.0,0.0,0.0,0.0
greedyOV,rrg,0.1,0.3,0.3,0,0.8095238095238095,0.72044426,0.3333333333333333,-2.354672,13.024336156070603,18.357294,11.166666666666666,1.0,0.3333333333333333,0.5
greedyOV,rrg,0.2,0.3,0.3,0,0.8333333333333334,0.74378026,0.41666666666666674,-2.0746398,11.726077227885204,16.248154,11.083333333333334,1.0,0.4166666666666667,0.5882352941176471
greedyOV,rrg,0.30000000000000004,0.3,0.3,0,0.9047619047619048,0.76048476,0.6666666666666666,-1.8741857,8.359545689530027,14.113448,9.083333333333334,1.0,0.6666666666666666,0.8
greedyOV,rrg,0.4,0.3,0.3,0,1.0,0.7962447,1.0,-1.4450662,7.311309276331764,12.362673,6.5,1.0,1.0,1.0
greedyOV,rrg,0.5,0.3,0.3,0,1.0,0.8332976,1.0,-1.0004306,6.430799896018432,9.763321,6.5,1.0,1.0,1.0
greedyOV,rrg,0.6000000000000001,0.3,0.3,0,1.0,0.86072785,1.0,-0.67126745,5.434953646306003,7.56634,6.5,1.0,1.0,1.0
greedyOV,rrg,0.7000000000000001,0.3,0.3,0,1.0,0.8821891,1.0,-0.4137322,4.286740182221667,6.738523,6.5,1.0,1.0,1.0
greedyOV,rrg,0.8,0.3,0.3,0,1.0,0.8986444,1.0,-0.21626851,2.9563979275156784,5.8868804,6.5,1.0,1.0,1.0
greedyOV,rrg,0.9,0.3,0.3,0,0.9761904761904762,0.9280409,0.9166666666666665,0.13649024,1.9558278256706394,3.7965977,6.5,0.9230769230769231,1.0,0.9600000000000001
greedyOV,rrg,1.0,0.3,0.3,0,1.0,0.976811,1.0,0.72173166,1.4287750688575607,2.0637138,6.5,1.0,1.0,1.0
