method,metric,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
random,N/A,rrg,0.1,0.3,0.3,3,0.73,0.72245944,0.18181818181818166,0.07478283,14.247318434928296,16.870375,35.666666666666664,0.75,0.2727272727272727,0.39999999999999997
random,N/A,rrg,0.2,0.3,0.3,3,0.74,0.74529946,0.212121212121212,0.15092298,12.19110561389511,13.925964,40.57575757575758,0.8181818181818182,0.2727272727272727,0.4090909090909091
random,N/A,rrg,0.30000000000000004,0.3,0.3,3,0.75,0.7911774,0.24242424242424232,0.303863,9.16317181511146,10.179604,33.36363636363637,0.75,0.36363636363636365,0.48979591836734687
random,N/A,rrg,0.4,0.3,0.3,3,0.8,0.8168428,0.393939393939394,0.3894219,8.573080891190216,9.631313,23.939393939393938,0.8823529411764706,0.45454545454545453,0.6
random,N/A,rrg,0.5,0.3,0.3,3,0.82,0.85230124,0.4545454545454543,0.5076272,6.533628475896319,6.219325,25.12121212121212,0.8260869565217391,0.5757575757575758,0.6785714285714286
random,N/A,rrg,0.6000000000000001,0.3,0.3,3,0.83,0.8932252,0.48484848484848464,0.64405245,4.852495073469335,4.3694763,22.636363636363637,0.75,0.7272727272727273,0.7384615384615384
random,N/A,rrg,0.7000000000000001,0.3,0.3,3,0.9,0.9120105,0.696969696969697,0.70667565,4.2085817317155145,3.7656984,20.454545454545453,0.8709677419354839,0.8181818181818182,0.84375
random,N/A,rrg,0.8,0.3,0.3,3,0.88,0.93416655,0.6363636363636364,0.78053576,3.7521741901373007,4.0212107,19.393939393939394,0.8620689655172413,0.7575757575757576,0.8064516129032258
random,N/A,rrg,0.9,0.3,0.3,3,0.93,0.95152783,0.787878787878788,0.8384118,2.18160814219275,2.5760272,18.363636363636363,0.90625,0.8787878787878788,0.8923076923076922
random,N/A,rrg,1.0,0.3,0.3,3,0.98,0.97640127,0.9393939393939393,0.9213306,1.5748609281954764,1.9570417,17.242424242424242,0.9428571428571428,1.0,0.9705882352941176
random,N/A,rrg,0.0,0.3,0.3,4,0.66,0.7000528,0.0,0.0,17.505307835125663,20.349749,45.294117647058826,0.0,0.0,0.0
random,N/A,rrg,0.1,0.3,0.3,4,0.67,0.73531485,0.02941176470588238,0.11756085,13.500948531960221,15.813175,40.73529411764706,0.5555555555555556,0.14705882352941177,0.23255813953488372
random,N/A,rrg,0.2,0.3,0.3,4,0.75,0.76335657,0.2647058823529411,0.2110497,11.764489339524957,13.162313,30.794117647058822,0.8,0.35294117647058826,0.489795918367347
random,N/A,rrg,0.30000000000000004,0.3,0.3,4,0.74,0.78609496,0.23529411764705874,0.2868577,9.361925255531153,11.06999,34.088235294117645,0.75,0.35294117647058826,0.48
random,N/A,rrg,0.4,0.3,0.3,4,0.81,0.8211375,0.4411764705882354,0.40368667,6.78988012518561,9.141253,26.294117647058822,0.8,0.5882352941176471,0.6779661016949153
random,N/A,rrg,0.5,0.3,0.3,4,0.82,0.8462813,0.4705882352941175,0.4875141,6.348438563069549,7.7455373,25.91176470588235,0.8076923076923077,0.6176470588235294,0.7
