method,metric,delta,lambda,rho,sim,graph,selected_sensor,p_inf_selected,cand_mean_p_inf,cand_std_p_inf,rank_in_candidates,neigh_mean_p_inf,neigh_std_p_inf,true_state_t0,entropy_selected,entropy_cand_mean,entropy_neigh_mean
sequential,ov,0.1,0.3,0.38,4,rrg,166,0.3920847,0.1451152,0.16534147,6,0.14127783,0.10410632,0,1.283133,1.4874496,0.7932355
sequential,ov,0.1,0.3,0.38333333333333336,4,rrg,162,0.009348872,0.13219741,0.16871035,58,0.026354307,0.019715706,0,0.64452714,1.5488484,0.49274698
sequential,ov,0.1,0.3,0.38666666666666666,4,rrg,18,0.5182558,0.15032758,0.19338265,4,0.13568799,0.053435512,0,0.6992387,1.5925351,1.7997111
sequential,ov,0.1,0.3,0.39,4,rrg,30,0.47481427,0.13689841,0.15051523,3,0.11497342,0.10041104,0,0.7040293,1.4815753,1.2957641
sequential,ov,0.1,0.3,0.3933333333333333,4,rrg,16,0.8417768,0.142309,0.15879959,2,0.3652493,0.44742373,0,0.44048142,1.5555118,0.7682082
sequential,ov,0.1,0.3,0.39666666666666667,4,rrg,65,0.5081905,0.12466493,0.1434957,3,0.3665351,0.4494661,0,0.6972446,1.4028928,0.7920063
sequential,ov,0.1,0.3,0.4,4,rrg,72,0.9407565,0.124605924,0.1633499,2,0.069740064,0.04903187,0,0.2540731,1.6226432,1.4535955
sequential,ov,0.1,0.3,0.4033333333333333,4,rrg,6,0.9218954,0.15038545,0.18554841,2,0.06780831,0.045502897,0,0.40167326,1.5173376,1.5151657
sequential,ov,0.1,0.3,0.4066666666666667,4,rrg,193,0.12925544,0.105600946,0.10426288,8,0.08802026,0.052628823,0,2.2334776,1.5992836,2.205451
sequential,ov,0.1,0.3,0.41,4,rrg,35,0.099983715,0.09873054,0.05106328,32,0.09998372,1.4266776e-08,0,0.3334381,1.4797363,1.9492445
sequential,ov,0.1,0.3,0.41333333333333333,4,rrg,159,0.22811502,0.10378285,0.056256644,4,0.22733583,0.25346065,0,2.2414181,1.4683521,1.0706023
sequential,ov,0.1,0.3,0.4166666666666667,4,rrg,122,0.9970626,0.110052794,0.13076627,1,0.36641756,0.44922948,0,0.02204501,1.5400122,0.7300274
sequential,ov,0.1,0.3,0.42,4,rrg,273,0.09998373,0.109752506,0.06809,14,0.087719165,0.005281885,1,2.4392133,1.6358215,2.1788883
sequential,ov,0.1,0.3,0.42333333333333334,4,rrg,214,0.09998374,0.10652318,0.09514018,14,0.048446465,0.0408416,0,1.8839191,1.6420362,0.83012754
sequential,ov,0.1,0.3,0.4266666666666667,4,rrg,91,0.13712654,0.104973145,0.068478815,8,0.060827386,0.030295195,0,2.3000984,1.6207258,2.0888395
sequential,ov,0.1,0.3,0.43,4,rrg,268,0.09998372,0.10834937,0.06494642,21,0.39337698,0.4294682,0,1.9597068,1.6893262,1.3517842
sequential,ov,0.1,0.3,0.43333333333333335,4,rrg,24,0.901494,0.1353898,0.1620458,2,0.067220725,0.04633387,0,0.32837504,1.5797261,1.4522663
sequential,ov,0.1,0.3,0.43666666666666665,4,rrg,245,0.040213943,0.12933114,0.1490427,53,0.3401849,0.4660078,0,2.2235906,1.644177,0.043732766
sequential,ov,0.1,0.3,0.44,4,rrg,59,0.07851522,0.106938414,0.09880637,47,0.033431944,0.047059163,0,0.2835381,1.4298156,0.24623322
sequential,ov,0.1,0.3,0.44333333333333336,4,rrg,42,0.0026088296,0.11052692,0.12464416,60,0.033366974,0.04710516,0,0.021302208,1.5120562,0.62527287
sequential,ov,0.1,0.3,0.44666666666666666,4,rrg,176,0.09998372,0.11459492,0.12383636,18,0.09998373,2.1073424e-08,0,2.402387,1.7556157,2.2712486
sequential,ov,0.1,0.3,0.45,4,rrg,275,0.032030486,0.11454034,0.12334522,57,0.014377129,0.020255163,0,0.9957956,1.7101426,0.06600089
sequential,ov,0.1,0.3,0.4533333333333333,4,rrg,161,0.09606078,0.1163227,0.13684815,40,0.1023703,0.022367304,0,2.2255018,1.6039556,2.3357756
sequential,ov,0.1,0.3,0.45666666666666667,4,rrg,128,0.0999837,0.108028315,0.12479157,36,0.066661544,0.04712467,0,2.218177,1.6230017,1.1372344
sequential,ov,0.1,0.3,0.46,4,rrg,85,0.09998373,0.11697585,0.096661046,15,0.061170544,0.043720964,0,2.3045106,1.4797785,1.6486143
sequential,ov,0.1,0.3,0.4633333333333333,4,rrg,74,0.27148026,0.10516395,0.09930427,3,0.12704317,0.12267906,0,1.3483504,1.4595455,1.416618
sequential,ov,0.1,0.3,0.4666666666666667,4,rrg,60,0.09998366,0.10118166,0.098043166,37,0.094433576,0.007849089,0,2.2216854,1.5232326,2.0800846
sequential,ov,0.1,0.3,0.47,4,rrg,150,0.09998373,0.10948191,0.09756608,11,0.116388865,0.035628427,0,2.3280346,1.4989781,1.6917771
sequential,ov,0.1,0.3,0.47333333333333333,4,rrg,197,0.09998372,0.09574723,0.051261146,18,0.39969066,0.4238497,0,1.9685284,1.6581346,0.94966745
sequential,ov,0.1,0.3,0.4766666666666667,4,rrg,200,0.1294362,0.12524043,0.15373544,10,0.085958816,0.08904245,1,2.048483,1.3684363,1.195124
sequential,ov,0.1,0.3,0.48,4,rrg,151,0.1696611,0.11770191,0.13646258,7,0.15458556,0.06673457,0,0.92940724,1.4517691,1.0689462
sequential,ov,0.1,0.3,0.48333333333333334,4,rrg,291,0.09998372,0.10867631,0.1301498,17,0.41779646,0.41164497,0,1.8729314,1.4836371,1.0253019
sequential,ov,0.1,0.3,0.4866666666666667,4,rrg,163,0.0999837,0.11669754,0.13551146,40,0.067148544,0.046435926,0,1.5369271,1.3127577,1.2720381
sequential,ov,0.1,0.3,0.49,4,rrg,86,0.09998371,0.09357796,0.05455916,36,0.07959782,0.02573856,0,2.3386388,1.507525,1.4186344
sequential,ov,0.1,0.3,0.49333333333333335,4,rrg,112,0.9672112,0.124810785,0.15252368,1,0.033841897,0.046772897,0,0.19478486,1.4909774,0.76983386
sequential,ov,0.1,0.3,0.49666666666666665,4,rrg,147,0.060973417,0.100854464,0.12450428,44,0.008760733,0.012324264,0,2.3554404,1.4304124,0.6118886
sequential,ov,0.1,0.3,0.5,4,rrg,52,0.09998367,0.09650253,0.07098456,35,0.099983715,2.3560805e-08,0,0.33343804,1.3914778,1.7618254
sequential,ov,0.1,0.3,0.5033333333333333,4,rrg,82,0.099983715,0.109231435,0.12841506,26,0.07268429,0.03860723,0,2.2216852,1.5295525,1.8734075
sequential,ov,0.1,0.3,0.5066666666666667,4,rrg,36,0.7619948,0.100811504,0.10017529,1,0.03434531,0.0483194,1,0.57176393,1.5096678,0.7000082
sequential,ov,0.1,0.3,0.51,4,rrg,238,0.09996745,0.08930883,0.059675463,23,0.17143191,0.17402922,0,2.2264774,1.4870512,0.93255633
sequential,ov,0.1,0.3,0.5133333333333333,4,rrg,248,0.09996746,0.088083185,0.056635108,11,0.12455103,0.017428173,0,2.4615273,1.6187168,1.4564828
sequential,ov,0.1,0.3,0.5166666666666667,4,rrg,263,0.08756283,0.10825726,0.12681837,44,0.028471401,0.040034465,0,1.4364424,1.5952256,0.30287507
sequential,ov,0.1,0.3,0.52,4,rrg,132,0.021395044,0.09268724,0.062275283,54,0.03343537,0.047045283,0,1.0011839,1.5206091,0.6867416
sequential,ov,0.1,0.3,0.5233333333333333,4,rrg,131,0.11676365,0.076581545,0.050392333,5,0.0730412,0.052108645,0,0.8689847,1.2049764,0.9338469
sequential,ov,0.1,0.3,0.5266666666666666,4,rrg,138,0.06803322,0.117800206,0.1710853,42,0.043691423,0.06165146,0,1.9633522,1.3861367,0.7156012
sequential,ov,0.1,0.3,0.53,4,rrg,99,0.09998371,0.10736867,0.13348228,36,0.09443358,0.00784908,0,2.2216852,1.5089424,2.200185
sequential,ov,0.1,0.3,0.5333333333333333,4,rrg,272,0.099983715,0.09802468,0.12475053,25,0.03338049,0.047095586,0,2.0055878,1.5743057,0.11718854
sequential,ov,0.1,0.3,0.5366666666666666,4,rrg,173,0.09998372,0.082560115,0.06490186,20,0.04686135,0.034760244,0,2.1414456,1.3949986,1.3748026
sequential,ov,0.1,0.3,0.54,4,rrg,236,0.099983715,0.10899893,0.13158245,32,0.03337705,0.047098033,0,1.73964,1.4002249,0.7748933
sequential,ov,0.1,0.3,0.5433333333333333,4,rrg,240,0.09998372,0.13535754,0.17427471,24,0.36403835,0.4506569,0,1.9986522,1.5685482,0.8295011
sequential,ov,0.1,0.3,0.5466666666666666,4,rrg,233,0.09998372,0.11223921,0.13777417,21,0.08682436,0.060770307,0,2.3585963,1.4075375,0.93511415
sequential,ov,0.1,0.3,0.55,4,rrg,156,0.11550218,0.09874943,0.12506936,4,0.016638547,0.023450786,0,1.7370015,1.5912685,0.07435172
sequential,ov,0.1,0.3,0.5533333333333333,4,rrg,141,0.023327561,0.07791046,0.058307394,51,0.033365827,0.04710597,0,0.121224865,1.4620323,0.6844656
sequential,ov,0.1,0.3,0.5566666666666666,4,rrg,4,0.5584228,0.112058364,0.1446615,2,0.033890966,0.046737667,0,0.70409864,1.4351366,0.8285482
sequential,ov,0.1,0.3,0.56,4,rrg,175,0.09998373,0.08831518,0.04380549,10,0.3608398,0.45259932,0,2.0097566,1.6510274,0.8345184
sequential,ov,0.1,0.3,0.5633333333333334,4,rrg,239,0.04186842,0.08936826,0.05289327,49,0.06780758,0.04790945,0,0.6826158,1.5408,0.8159542
sequential,ov,0.1,0.3,0.5666666666666667,4,rrg,177,0.9628777,0.09634896,0.1259249,1,0.069427334,0.048856094,0,0.16429263,1.2340908,1.1921175
sequential,ov,0.1,0.3,0.57,4,rrg,253,0.09998372,0.10856708,0.13419373,17,0.06669568,0.047076393,0,2.194836,1.4204898,1.5963558
sequential,ov,0.1,0.3,0.5733333333333334,4,rrg,174,0.050912693,0.118447445,0.171919,47,0.060134698,0.04321202,0,0.21042776,1.3250669,1.512518
sequential,ov,0.1,0.3,0.5766666666666667,4,rrg,257,0.099983715,0.12538284,0.17311566,33,0.033359926,0.047110155,0,1.947393,1.3917009,0.7328175
sequential,ov,0.1,0.3,0.58,4,rrg,203,0.09998373,0.106250934,0.13465855,13,0.02268062,0.017174374,0,2.3385308,1.4018435,1.2013584
sequential,ov,0.1,0.3,0.5833333333333334,4,rrg,157,0.11930969,0.1065565,0.12841779,7,0.013642046,0.019217983,0,1.9946659,1.4917376,0.06379225
sequential,ov,0.1,0.3,0.5866666666666667,4,rrg,189,0.099983715,0.11263037,0.12740372,31,0.046943616,0.037553575,0,2.2471967,1.6370844,1.3567964
sequential,ov,0.1,0.3,0.59,4,rrg,178,0.09998372,0.1141813,0.17077136,18,0.0698635,0.031563465,1,2.4180043,1.3605195,2.2494032
sequential,ov,0.1,0.3,0.5933333333333334,4,rrg,284,0.09998372,0.097213484,0.12372858,18,0.012091469,0.0170219,0,0.6405123,1.3639854,0.059139263
sequential,ov,0.1,0.3,0.5966666666666667,4,rrg,119,0.9005221,0.13256073,0.20086421,3,0.034448016,0.04807416,0,0.35597697,1.5135776,0.64969975
sequential,ov,0.1,0.3,0.6,4,rrg,249,0.099983715,0.09949616,0.13194568,26,0.013625875,0.019010868,0,0.6012019,1.3306311,0.06468635
sequential,ov,0.1,0.3,0.6033333333333334,4,rrg,67,0.09998368,0.11645921,0.1729562,36,0.3941407,0.42782843,0,2.2216854,1.4641603,1.6480174
sequential,ov,0.1,0.3,0.6066666666666667,4,rrg,25,0.9942792,0.11856232,0.17277838,1,0.04792009,0.035168353,1,0.048007686,1.4758298,1.3511777
sequential,ov,0.1,0.3,0.61,4,rrg,255,0.09996745,0.088301554,0.049956363,26,0.08995985,0.069579445,0,2.0413873,1.6128824,0.6775287
sequential,ov,0.1,0.3,0.6133333333333333,4,rrg,164,0.06529191,0.082918875,0.06440996,42,0.06668295,0.04709442,0,0.25392818,1.4591658,1.4560629
sequential,ov,0.1,0.3,0.6166666666666667,4,rrg,180,0.643291,0.08916834,0.09315866,1,0.025050139,0.0353113,0,0.6572773,1.5231285,0.6765954
sequential,ov,0.1,0.3,0.62,4,rrg,28,0.028231572,0.09597581,0.12916805,46,0.050424796,0.035596963,0,2.115168,1.4469011,1.5070953
sequential,ov,0.1,0.3,0.6233333333333333,4,rrg,204,0.09996747,0.09773574,0.07519397,9,0.36606064,0.44885597,0,2.0293672,1.4541622,0.7742986
sequential,ov,0.1,0.3,0.6266666666666667,4,rrg,108,0.09996746,0.09824464,0.1279754,16,0.107817,0.091394365,0,2.053732,1.5851765,1.1254176
sequential,ov,0.1,0.3,0.63,4,rrg,145,0.09172135,0.096166044,0.073647186,37,0.3661133,0.448813,0,0.32960147,1.5926679,0.76232094
sequential,ov,0.1,0.3,0.6333333333333333,4,rrg,34,0.095881335,0.10525041,0.13011648,36,0.081408255,0.064225405,0,0.33287215,1.5025986,0.83642435
sequential,ov,0.1,0.3,0.6366666666666667,4,rrg,139,0.09996745,0.083496995,0.064835474,25,0.38829216,0.43127686,0,2.4578836,1.4261085,1.6624066
sequential,ov,0.1,0.3,0.64,4,rrg,235,0.10652187,0.079873055,0.053719793,6,0.08816969,0.024431758,1,2.3835585,1.5497929,2.4039114
sequential,ov,0.1,0.3,0.6433333333333333,4,rrg,221,0.099967435,0.09901572,0.13189203,33,0.060674224,0.042658098,0,2.2246182,1.4472558,1.3463268
sequential,ov,0.1,0.3,0.6466666666666666,4,rrg,8,0.081581965,0.07334472,0.045134526,35,0.37213454,0.44315982,0,0.29826212,1.4401677,0.53324646
sequential,ov,0.1,0.3,0.65,4,rrg,222,0.09996747,0.0904766,0.12802735,6,0.37996078,0.4378146,0,2.0180724,1.394321,1.4216934
sequential,ov,0.1,0.3,0.6533333333333333,4,rrg,100,0.38496912,0.08443257,0.07252513,1,0.027923733,0.038880512,0,0.77107096,1.4618942,0.60271674
sequential,ov,0.1,0.3,0.6566666666666666,4,rrg,33,0.6087588,0.10657099,0.14363,2,0.020465588,0.027564643,0,0.68372834,1.51825,0.5795452
sequential,ov,0.1,0.3,0.66,4,rrg,54,0.15084139,0.086938284,0.124110706,3,0.09998997,0.01239854,0,2.2775686,1.4575727,2.3209076
sequential,ov,0.1,0.3,0.6633333333333333,4,rrg,87,0.09996746,0.09831961,0.12862897,20,0.066699214,0.04704838,0,0.35006252,1.5326713,1.0548164
sequential,ov,0.1,0.3,0.6666666666666666,4,rrg,205,0.09996746,0.097742535,0.13248399,22,0.01397239,0.019602077,0,0.47640097,1.4785041,0.6046716
sequential,ov,0.1,0.3,0.67,4,rrg,2,5.2966814e-05,0.07574038,0.040784303,60,7.716063e-05,2.7003563e-05,0,0.012391986,1.4307723,0.008837069
sequential,ov,0.1,0.3,0.6733333333333333,4,rrg,179,0.072782815,0.09218309,0.12825839,36,0.04179451,0.04313746,0,2.3867772,1.572679,1.4550165
sequential,ov,0.1,0.3,0.6766666666666666,4,rrg,218,0.09996745,0.079585865,0.05133131,31,0.034471508,0.047143735,0,1.8902657,1.5872426,0.13277422
sequential,ov,0.1,0.3,0.68,4,rrg,215,0.18663089,0.09631403,0.12688701,4,0.0006880067,0.0007207789,0,1.1391721,1.6160796,0.058688123
sequential,ov,0.1,0.3,0.6833333333333333,4,rrg,264,0.099967465,0.09758415,0.12600055,9,0.003449279,0.004647839,0,2.270216,1.5910951,0.73314756
sequential,ov,0.1,0.3,0.6866666666666666,4,rrg,123,0.09996746,0.07918739,0.06063156,18,0.03381138,0.046781726,0,0.43239868,1.5126507,0.78879744
sequential,ov,0.1,0.3,0.69,4,rrg,237,0.099967465,0.08023646,0.07034961,7,0.40860066,0.41878065,0,1.9385706,1.6138699,1.5911957
sequential,ov,0.1,0.3,0.6933333333333334,4,rrg,206,0.078085,0.08459818,0.0708296,35,0.045137573,0.063595705,0,2.1697364,1.6313517,0.76222557
sequential,ov,0.1,0.3,0.6966666666666667,4,rrg,187,0.0006979197,0.07948334,0.052427515,60,0.03339683,0.04707256,0,0.011410031,1.52288,0.7586269
sequential,ov,0.1,0.3,0.7,4,rrg,243,0.09996747,0.08295473,0.06904487,8,0.00013532929,3.87935e-05,0,1.5145297,1.5234877,0.014680783
sequential,ov,0.1,0.3,0.7033333333333334,4,rrg,135,0.09996745,0.09230646,0.12851936,21,0.034035902,0.03490449,0,2.2431216,1.5518128,1.0171533
sequential,ov,0.1,0.3,0.7066666666666667,4,rrg,182,0.06421933,0.103221655,0.12971753,43,0.034644637,0.046214115,0,0.29233518,1.6516379,0.81626683
sequential,ov,0.1,0.3,0.71,4,rrg,290,0.09996746,0.09225409,0.13171461,14,0.06150289,0.044062838,0,2.3993127,1.5551262,0.94726366
sequential,ov,0.1,0.3,0.7133333333333334,4,rrg,76,0.10113657,0.09682734,0.1344005,9,0.3328451,0.47048387,0,1.7362278,1.4832435,0.017406486
sequential,ov,0.1,0.3,0.7166666666666667,4,rrg,209,0.099967465,0.086589895,0.07832785,10,0.35197434,0.42659402,0,1.9878695,1.5666763,1.6570039
sequential,ov,0.1,0.3,0.72,4,rrg,142,0.10295925,0.09004907,0.12875132,7,0.07131984,0.0731825,0,1.6373097,1.5263076,1.2409472
sequential,ov,0.1,0.3,0.7233333333333334,4,rrg,124,0.0330197,0.08179629,0.07466565,43,0.052021723,0.036730595,1,2.2211163,1.6180739,0.9276035
sequential,ov,0.1,0.3,0.7266666666666667,4,rrg,224,0.09996746,0.09229581,0.13208254,10,0.096027166,0.09024766,0,2.4147675,1.5981679,1.5499204
sequential,ov,0.1,0.3,0.73,4,rrg,114,0.011792558,0.09983687,0.13509111,51,0.0002038738,8.462466e-05,0,0.078002006,1.4808544,0.021113768
sequential,ov,0.1,0.3,0.7333333333333333,4,rrg,212,0.09996745,0.086018994,0.12937172,20,0.13737947,0.1394559,0,2.2243493,1.4752061,1.0870689
sequential,ov,0.1,0.3,0.7366666666666667,4,rrg,280,0.099967465,0.09689521,0.1357502,11,0.0029165521,0.0038944492,1,1.9564705,1.4655303,0.18855895
sequential,ov,0.1,0.3,0.74,4,rrg,210,0.09996745,0.09377327,0.13074352,23,0.063901134,0.0404795,0,1.8648305,1.4842902,1.4080766
sequential,ov,0.1,0.3,0.7433333333333333,4,rrg,154,0.0043703504,0.09530811,0.13397019,55,0.00011988575,5.3366508e-05,0,0.6563575,1.565842,0.013070465
sequential,ov,0.1,0.3,0.7466666666666667,4,rrg,136,0.058058202,0.08928306,0.13171418,36,0.36109897,0.45183674,0,1.5787615,1.4829404,0.8366907
sequential,ov,0.1,0.3,0.75,4,rrg,40,0.00058078085,0.077081434,0.05938643,57,0.00014850427,4.4261487e-05,0,0.014891172,1.5119836,0.015959613
sequential,ov,0.1,0.3,0.7533333333333333,4,rrg,260,0.099967465,0.09516401,0.1347902,10,0.05641609,0.079554215,0,2.1170237,1.5001923,0.7665648
sequential,ov,0.1,0.3,0.7566666666666667,4,rrg,95,0.12229507,0.09420754,0.13466728,6,0.033399273,0.047070835,1,2.0611787,1.6127843,0.80106616
sequential,ov,0.1,0.3,0.76,4,rrg,14,0.03471881,0.0937303,0.13446724,43,0.048889127,0.037306614,0,1.8849823,1.4606436,1.3867651
sequential,ov,0.1,0.3,0.7633333333333333,4,rrg,48,0.13185228,0.09501984,0.13451816,6,0.00041623638,0.00030019067,0,0.41394007,1.5307937,0.03908521
sequential,ov,0.1,0.3,0.7666666666666667,4,rrg,168,0.02343927,0.076562,0.0692081,45,0.35270742,0.45689487,0,1.6898205,1.489561,0.86218995
sequential,ov,0.1,0.3,0.77,4,rrg,201,0.09996748,0.0902058,0.13508189,5,0.036543418,0.045019757,0,2.1001518,1.4769008,0.82811683
sequential,ov,0.1,0.3,0.7733333333333333,4,rrg,266,0.09996746,0.090812765,0.13437551,14,0.41751376,0.41121414,0,2.0330963,1.5125964,1.3920937
sequential,ov,0.1,0.3,0.7766666666666666,4,rrg,20,0.0150058055,0.09183313,0.13585003,48,0.03343099,0.04704838,0,0.102392346,1.4140288,0.31924152
sequential,ov,0.1,0.3,0.78,4,rrg,113,0.21408023,0.096860394,0.13421634,4,0.0040503377,0.00485331,0,0.675519,1.5808798,0.07539168
sequential,ov,0.1,0.3,0.7833333333333333,4,rrg,121,0.045813248,0.09801368,0.13928705,42,0.05181239,0.07251481,0,1.8614258,1.5835661,0.74398017
sequential,ov,0.1,0.3,0.7866666666666666,4,rrg,45,0.09996745,0.09590332,0.14019273,21,0.39575633,0.41830865,0,2.1233675,1.5509648,1.6099457
sequential,ov,0.1,0.3,0.79,4,rrg,106,0.099967465,0.09271228,0.1370732,8,0.088335745,0.024501458,0,2.3070028,1.5556469,1.575585
sequential,ov,0.1,0.3,0.7933333333333333,4,rrg,191,0.006485686,0.09936642,0.14254443,52,0.009225943,0.012882959,0,1.6522198,1.5427173,0.058729004
sequential,ov,0.1,0.3,0.7966666666666666,4,rrg,277,0.09996746,0.09895802,0.14278665,16,0.028045269,0.023611512,0,1.9503349,1.5189475,1.2887552
sequential,ov,0.1,0.3,0.8,4,rrg,129,0.01565935,0.09849488,0.1429644,49,0.041161124,0.033964813,0,2.2387395,1.5207074,1.6502844
sequential,ov,0.1,0.3,0.8033333333333333,4,rrg,258,0.05055546,0.099898875,0.14376011,39,0.33895192,0.4662257,0,1.9806693,1.5085374,0.7746317
sequential,ov,0.1,0.3,0.8066666666666666,4,rrg,134,0.048832368,0.10074963,0.1448468,39,0.060783084,0.085730076,0,2.061859,1.5003972,0.7648775
sequential,ov,0.1,0.3,0.81,4,rrg,267,0.099967465,0.1124199,0.17457156,8,0.0028108645,0.0038173303,0,1.5070636,1.4585419,0.18144144
sequential,ov,0.1,0.3,0.8133333333333334,4,rrg,269,0.005000494,0.112642266,0.17611533,48,0.032239437,0.04547614,0,1.1724374,1.4576756,0.5783469
sequential,ov,0.1,0.3,0.8166666666666667,4,rrg,270,0.099967465,0.11359818,0.17735833,7,0.34666014,0.46102795,0,2.0087452,1.4617664,0.6055173
sequential,ov,0.1,0.3,0.82,4,rrg,144,0.099967465,0.11385059,0.1789832,7,0.19814134,0.15075397,0,2.4578836,1.4516373,1.8524418
sequential,ov,0.1,0.3,0.8233333333333334,4,rrg,278,0.099967435,0.11411255,0.18065357,26,0.014155275,0.019482804,0,1.6132383,1.4286029,0.60918874
sequential,ov,0.1,0.3,0.8266666666666667,4,rrg,152,0.028635517,0.11437649,0.18237667,37,0.34672415,0.46098,0,2.2531974,1.4249344,0.6115404
sequential,ov,0.1,0.3,0.83,4,rrg,153,0.09996746,0.116057694,0.18375652,13,0.07099872,0.032303263,0,2.4578836,1.4086939,2.3682795
sequential,ov,0.1,0.3,0.8333333333333334,4,rrg,283,0.034704745,0.11637951,0.18557075,34,0.35719505,0.45424584,0,2.2592192,1.3858365,0.77861446
sequential,ov,0.1,0.3,0.8366666666666667,4,rrg,160,0.099967465,0.118340686,0.18702443,7,0.38786983,0.4315758,0,1.9442762,1.3688177,1.5957342
sequential,ov,0.1,0.3,0.84,4,rrg,288,0.099967465,0.11872345,0.18894355,7,0.056942597,0.05629197,0,2.466872,1.356829,1.60605
sequential,ov,0.1,0.3,0.8433333333333334,4,rrg,289,0.09996746,0.11912253,0.19092299,11,0.07440422,0.026108243,0,2.443249,1.3332108,1.8860865
sequential,ov,0.1,0.3,0.8466666666666667,4,rrg,292,0.099967465,0.117722146,0.19353426,7,0.031968325,0.023046913,0,2.1687675,1.3008049,1.3776389
sequential,ov,0.1,0.3,0.85,4,rrg,37,0.9999981,0.1181167,0.19565453,1,3.6854355e-05,1.9310855e-05,1,3.0685125e-05,1.2815167,0.004484561
sequential,ov,0.1,0.3,0.8533333333333334,4,rrg,297,0.09996744,0.09807394,0.14516771,17,0.018095357,0.017803019,0,1.3048313,1.3106414,0.1041807
sequential,ov,0.1,0.3,0.8566666666666667,4,rrg,171,0.3525597,0.10010922,0.14649932,3,0.34672487,0.4609801,0,1.5296013,1.3191962,0.6111639
sequential,ov,0.1,0.3,0.86,4,rrg,299,0.09996746,0.094098486,0.14289686,9,0.13883996,0.18749516,0,2.1372063,1.3141867,0.9226101
sequential,ov,0.1,0.3,0.8633333333333333,4,rrg,9,0.00013325192,0.092769995,0.14226326,40,0.0002907549,0.0002816295,0,0.012710656,1.2938445,0.014626484
sequential,ov,0.1,0.3,0.8666666666666667,4,rrg,13,0.0036132718,0.09509375,0.14326002,35,0.0024890222,0.0033280004,0,0.030048441,1.3613192,0.16522332
sequential,ov,0.1,0.3,0.87,4,rrg,23,0.017096588,0.097439416,0.14432459,30,0.033453207,0.047032695,0,0.11099259,1.3954542,0.19990432
sequential,ov,0.1,0.3,0.8733333333333333,4,rrg,38,0.25791842,0.09955309,0.14561427,4,0.35313472,0.45681337,0,0.58620656,1.4733527,0.7939947
sequential,ov,0.1,0.3,0.8766666666666667,4,rrg,172,0.08848406,0.095243186,0.14519815,17,0.033435315,0.047045328,0,0.3252411,1.499564,0.73389214
sequential,ov,0.1,0.3,0.88,4,rrg,49,7.9587306e-05,0.09543093,0.14719656,36,0.00011805511,4.4025983e-05,0,0.006367788,1.5256897,0.012942899
sequential,ov,0.1,0.3,0.8833333333333333,4,rrg,181,0.09996745,0.09815212,0.14838901,12,0.027463993,0.03860977,0,2.3410928,1.5656908,0.77323395
sequential,ov,0.1,0.3,0.8866666666666667,4,rrg,56,0.0599301,0.098098725,0.15055507,19,0.058124617,0.040986117,1,2.4298508,1.5428847,1.660909
sequential,ov,0.1,0.3,0.89,4,rrg,184,0.09996745,0.099255346,0.1526703,12,0.027411314,0.03864708,0,2.3403583,1.516007,0.7692943
sequential,ov,0.1,0.3,0.8933333333333333,4,rrg,185,0.087636426,0.09923309,0.15503734,15,0.012466383,0.017394574,0,2.3404868,1.4902459,0.7898862
sequential,ov,0.1,0.3,0.8966666666666666,4,rrg,186,0.09996746,0.09960719,0.15750389,8,0.43937775,0.3975776,0,2.0159478,1.4628189,1.1775578
sequential,ov,0.1,0.3,0.9,4,rrg,192,0.017384304,0.09959518,0.16010742,22,0.0063429675,0.0086906925,0,1.7298415,1.4354706,0.7999191
sequential,ov,0.1,0.3,0.9033333333333333,4,rrg,66,0.0008990072,0.10243003,0.16210258,28,0.004934275,0.006807469,0,1.3217041,1.4253198,0.77322215
sequential,ov,0.1,0.3,0.9066666666666666,4,rrg,194,0.12168798,0.10605614,0.16381209,4,0.00058484287,0.00059691473,0,0.525021,1.4290205,0.051126692
