method,metric,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
random,N/A,er,0.7000000000000001,0.05,0.3,3,0.99,0.994885,0.8333333333333334,0.9071587,0.4939674624368133,0.43460518,,,,
random,N/A,er,0.8,0.05,0.3,3,1.0,0.99663985,1.0,0.9469656,0.1722615267923525,0.3208412,,,,
random,N/A,er,0.9,0.05,0.3,3,1.0,0.99704665,1.0,0.9530566,0.1168982231961554,0.13640234,,,,
random,N/A,er,1.0,0.05,0.3,3,1.0,0.9999752,1.0,0.99958676,4.018038806496075e-07,0.0038855097,,,,
random,N/A,er,0.0,0.1,0.3,3,0.88,0.90000105,0.0,0.0,3.1235502309169982,3.191842,,,,
random,N/A,er,0.1,0.1,0.3,3,0.9,0.9237033,0.16666666666666682,0.20769131,2.649931120094156,2.5788069,,,,
random,N/A,er,0.2,0.1,0.3,3,0.88,0.88630515,0.0,0.088715695,1.99573891169996,1.9337492,,,,
random,N/A,er,0.30000000000000004,0.1,0.3,3,0.93,0.9254915,0.4166666666666671,0.40157193,1.4841051874340099,1.7458539,,,,
random,N/A,er,0.4,0.1,0.3,3,0.95,0.93749297,0.5833333333333329,0.4528942,1.0121198664046367,1.3552991,,,,
random,N/A,er,0.5,0.1,0.3,3,0.96,0.9469395,0.6666666666666664,0.58248836,0.5336047964900591,0.977391,,,,
random,N/A,er,0.6000000000000001,0.1,0.3,3,0.97,0.9701757,0.7499999999999998,0.7475901,0.6130178148838183,0.8424213,,,,
random,N/A,er,0.7000000000000001,0.1,0.3,3,0.96,0.97860205,0.6666666666666664,0.8167321,0.34209423310166737,0.5465706,,,,
random,N/A,er,0.8,0.1,0.3,3,0.99,0.9874511,0.9166666666666666,0.8968261,0.17808787201589277,0.3397676,,,,
random,N/A,er,0.9,0.1,0.3,3,0.98,0.98651767,0.8333333333333331,0.8820416,0.08552499796894673,0.12711437,,,,
random,N/A,er,1.0,0.1,0.3,3,1.0,0.9999692,1.0,0.9997432,8.251986056948338e-07,0.005105896,,,,
random,N/A,er,0.0,0.2,0.3,3,0.86,0.80000716,0.0,0.0,2.6062229099945147,3.0197234,,,,
random,N/A,er,0.1,0.2,0.3,3,0.88,0.81812453,0.14285714285714296,0.07421422,2.190499078357754,2.6381977,,,,
random,N/A,er,0.2,0.2,0.3,3,0.91,0.8627195,0.35714285714285743,0.2466023,1.4793311397113007,2.2829447,,,,
random,N/A,er,0.30000000000000004,0.2,0.3,3,0.88,0.84513605,0.14285714285714296,0.15561175,1.7146181691472873,2.028371,,,,
random,N/A,er,0.4,0.2,0.3,3,0.92,0.88325846,0.42857142857142894,0.36854678,1.3278153335755143,1.5595855,,,,
random,N/A,er,0.5,0.2,0.3,3,0.94,0.9219471,0.5714285714285711,0.55184937,1.0105982332417474,1.2064601,,,,
random,N/A,er,0.6000000000000001,0.2,0.3,3,0.96,0.9357576,0.7142857142857141,0.5702766,0.561073805543015,0.73869413,,,,
random,N/A,er,0.7000000000000001,0.2,0.3,3,0.97,0.95021254,0.7857142857142856,0.6979673,0.3217157602341053,0.5356732,,,,
random,N/A,er,0.8,0.2,0.3,3,0.97,0.96770114,0.7857142857142856,0.7730167,0.45579005785035676,0.38987502,,,,
random,N/A,er,0.9,0.2,0.3,3,1.0,0.98976034,1.0,0.9318248,0.10075747534180528,0.27968416,,,,
random,N/A,er,1.0,0.2,0.3,3,1.0,0.9999546,1.0,0.9996756,8.844420219323237e-07,0.005703665,,,,
random,N/A,er,0.0,0.05,0.3,4,0.96,0.9499994,0.0,0.0,3.4475772869166543,3.7055895,,,,
random,N/A,er,0.1,0.05,0.3,4,0.97,0.95745224,0.25,0.19030291,2.398458715716133,2.8381727,,,,
random,N/A,er,0.2,0.05,0.3,4,0.95,0.94886434,-0.25,0.0061858967,2.3727131180274394,2.4278736,,,,
random,N/A,er,0.30000000000000004,0.05,0.3,4,0.99,0.9784649,0.75,0.5781253,1.453188495151049,1.6633906,,,,
random,N/A,er,0.4,0.05,0.3,4,0.99,0.9677154,0.75,0.41041675,1.3077585748953484,1.3600806,,,,
random,N/A,er,0.5,0.05,0.3,4,0.98,0.98479253,0.5,0.68506217,0.6532339562156082,1.0908669,,,,
random,N/A,er,0.6000000000000001,0.05,0.3,4,1.0,0.9947685,1.0,0.88433725,0.7759443685639674,0.74653715,,,,
random,N/A,er,0.7000000000000001,0.05,0.3,4,1.0,0.9940463,1.0,0.86337453,0.5105106155338681,0.54669076,,,,
random,N/A,er,0.8,0.05,0.3,4,1.0,0.9970001,1.0,0.9302319,0.21463878066884445,0.32404733,,,,
random,N/A,er,0.9,0.05,0.3,4,1.0,0.999484,1.0,0.98726356,0.15043140401518773,0.0965305,,,,
random,N/A,er,1.0,0.05,0.3,4,1.0,0.99998426,1.0,0.9996066,8.836288853234199e-07,0.004257078,,,,
random,N/A,er,0.0,0.1,0.3,4,0.93,0.90000093,0.0,0.0,2.6985840580026945,2.9612699,,,,
random,N/A,er,0.1,0.1,0.3,4,0.94,0.91660494,0.1428571428571415,0.10707138,1.9974533288884668,2.524845,,,,
random,N/A,er,0.2,0.1,0.3,4,0.95,0.92477053,0.2857142857142846,0.21001689,1.8990924910719718,2.2225237,,,,
random,N/A,er,0.30000000000000004,0.1,0.3,4,0.96,0.9489599,0.42857142857142766,0.37018728,1.8026156024578868,1.8645885,,,,
random,N/A,er,0.4,0.1,0.3,4,0.91,0.9293017,-0.28571428571428614,0.04743315,1.759499105039136,1.5685103,,,,
random,N/A,er,0.5,0.1,0.3,4,0.96,0.9494065,0.42857142857142766,0.44559565,1.0092509058884298,1.0514897,,,,
random,N/A,er,0.6000000000000001,0.1,0.3,4,1.0,0.97689086,1.0,0.75180095,0.6702770111640447,0.75171983,,,,
random,N/A,er,0.7000000000000001,0.1,0.3,4,0.98,0.97683275,0.7142857142857139,0.6951734,0.585650182050148,0.5458579,,,,
