method,metric,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
path_weight,N/A,rrg,0.30000000000000004,0.05,0.3,3,0.94,0.9730122,0.33333333333333254,0.5264278,7.91917383548423,6.3533287,,,,
path_weight,N/A,rrg,0.4,0.05,0.3,3,0.95,0.97201586,0.44444444444444375,0.5883716,4.879756672341492,4.038311,,,,
path_weight,N/A,rrg,0.5,0.05,0.3,3,0.95,0.97497755,0.44444444444444375,0.61517197,3.8631708748972953,3.1934757,,,,
path_weight,N/A,rrg,0.6000000000000001,0.05,0.3,3,0.95,0.97149813,0.44444444444444375,0.6395576,3.238829226052666,2.0536656,,,,
path_weight,N/A,rrg,0.7000000000000001,0.05,0.3,3,0.96,0.9796522,0.555555555555555,0.7307153,2.4436933576746545,1.6538526,,,,
path_weight,N/A,rrg,0.8,0.05,0.3,3,0.96,0.9865186,0.555555555555555,0.8238425,0.9535211255685926,0.9230858,,,,
path_weight,N/A,rrg,0.9,0.05,0.3,3,0.97,0.9913665,0.6666666666666663,0.8952566,0.445409845786358,0.29024795,,,,
path_weight,N/A,rrg,1.0,0.05,0.3,3,1.0,0.9999665,1.0,0.9996277,8.546495001163418e-06,0.024414418,,,,
path_weight,N/A,rrg,0.0,0.1,0.3,3,0.9,0.9000016,0.0,0.0,8.889781965962321,10.7081995,,,,
path_weight,N/A,rrg,0.1,0.1,0.3,3,0.92,0.91420984,0.20000000000000023,0.1890497,7.07058447675279,7.948733,,,,
path_weight,N/A,rrg,0.2,0.1,0.3,3,0.94,0.92431307,0.39999999999999936,0.34575447,6.31475311348743,6.272529,,,,
path_weight,N/A,rrg,0.30000000000000004,0.1,0.3,3,0.96,0.93651474,0.5999999999999995,0.48586437,6.378437499242604,4.9703293,,,,
path_weight,N/A,rrg,0.4,0.1,0.3,3,0.96,0.9462616,0.5999999999999995,0.5275012,6.156068286095238,4.411643,,,,
path_weight,N/A,rrg,0.5,0.1,0.3,3,0.98,0.9529261,0.7999999999999998,0.6295288,5.650282324183135,3.6487527,,,,
path_weight,N/A,rrg,0.6000000000000001,0.1,0.3,3,0.97,0.9645092,0.6999999999999996,0.69556165,3.0112229703511395,2.6762164,,,,
path_weight,N/A,rrg,0.7000000000000001,0.1,0.3,3,0.99,0.9790593,0.8999999999999999,0.81120324,2.6616936561572704,2.2239263,,,,
path_weight,N/A,rrg,0.8,0.1,0.3,3,1.0,0.993144,1.0,0.93583333,0.3079720149669201,1.2071033,,,,
path_weight,N/A,rrg,0.9,0.1,0.3,3,1.0,0.9964019,1.0,0.96525675,0.11302728854811477,0.5055638,,,,
path_weight,N/A,rrg,1.0,0.1,0.3,3,1.0,0.9999572,1.0,0.9995719,1.227628518742045e-05,0.026647331,,,,
path_weight,N/A,rrg,0.0,0.2,0.3,3,0.85,0.80000967,0.0,0.0,6.793407401993955,6.836265,,,,
path_weight,N/A,rrg,0.1,0.2,0.3,3,0.87,0.8416672,0.13333333333333344,0.1121465,5.214134397935186,6.3554826,,,,
path_weight,N/A,rrg,0.2,0.2,0.3,3,0.89,0.8497007,0.2666666666666669,0.21016288,4.793266438744345,5.1386724,,,,
path_weight,N/A,rrg,0.30000000000000004,0.2,0.3,3,0.9,0.8801866,0.3333333333333336,0.294406,3.777333704539003,4.507775,,,,
path_weight,N/A,rrg,0.4,0.2,0.3,3,0.92,0.9059934,0.466666666666667,0.42677125,3.6453418473435284,3.771574,,,,
path_weight,N/A,rrg,0.5,0.2,0.3,3,0.94,0.9250877,0.5999999999999998,0.54568785,2.898284401549645,2.876627,,,,
path_weight,N/A,rrg,0.6000000000000001,0.2,0.3,3,0.94,0.9324727,0.5999999999999998,0.59713674,2.324524592611783,2.0995078,,,,
path_weight,N/A,rrg,0.7000000000000001,0.2,0.3,3,0.97,0.9561877,0.7999999999999998,0.7324553,1.6342982383267384,1.4782735,,,,
path_weight,N/A,rrg,0.8,0.2,0.3,3,0.98,0.97348326,0.8666666666666666,0.83044404,0.711654441499401,1.0269077,,,,
